Marital Status;Application mode;Application order;Course;Daytime/evening attendance;Previous qualification Group;Previous qualification (grade);Nationality Group;Mother's qualification Group;Father's qualification Group;Mother's occupation Group;Father's occupation Group;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 1st sem (Approved/Enrolled);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Curricular units 2nd sem (Approved/Enrolled);Unemployment rate;Inflation rate;GDP;Target
1;1;1.1116264745142534;9500;1;-3.0781385481239893;-10.10846758065467;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-2.2931890513419546;-8.898534036727735;1;0;0;1;0;0;-3.1253769784824064;0;-0.4236151106854453;-2.774005534938992;-2.264718595930404;-1.4011868245527102;-2.3807798966266533;-0.4943525490553087;-0.8448309108507108;-0.4303917461617935;-3.212215875019657;-2.346663410845464;-1.2956178004423726;-2.060645313604395;-0.4688016815309918;-0.4691039391895559;-4.180900414630234;0.3988839473284681;-0.3215918228134705;Dropout
1;44;-1.7316968666316976;9070;1;-6.54278189566412;-10.096728667434972;-0.4478770895114957;-2.8519141796797496;-1.5940928228489972;-2.2678343946151074;-2.6321991933546456;-8.823512873706633;0;0;0;1;1;0;-3.0078867641193776;0;-0.0467293327846987;-3.0069866396345164;-2.1977824904928296;-1.5174797214083948;-2.4237367620111336;-0.4943525490553087;-0.995821185172978;1.0304685300397594;-2.876971932573704;-2.2692046966918777;-1.05346001527621;-2.096577315826905;-0.4688016815309918;0.4612021542359994;-3.68973600827532;-1.3730189370110195;-0.1690195646558445;Graduate
1;1;-1.7316968666316976;9238;1;-3.0781385481239893;-9.94999225218876;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.954178909329264;-8.762311398610471;1;0;0;1;0;1;-3.1253769784824064;0;-0.4236151106854453;-3.2399677443300408;-2.264718595930404;-1.5174797214083948;-2.274479856282905;-0.4943525490553087;0.2121010094051557;-0.4303917461617935;-3.8827037599115646;-2.424122124999049;-1.416696693025454;-2.0241819686603293;-0.4688016815309918;0.4612021542359994;-3.68973600827532;-1.3730189370110195;-0.1690195646558445;Graduate
1;16;-1.1630321984025074;9238;1;-3.0781385481239893;-10.202378886412244;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.954178909329264;-8.886195029651896;1;0;0;1;0;1;-3.1085926621448308;0;-0.4236151106854453;-3.2399677443300408;-2.264718595930404;-1.7500655151197644;-2.4910843900999176;-0.4943525490553087;-2.606384111277156;-0.4303917461617935;-3.8827037599115646;-2.501580839152634;-1.416696693025454;-2.119823528407945;-0.4688016815309918;0.4612021542359994;-4.447532520937188;-0.7997562391364795;0.3512909567534956;Graduate
1;1;-1.7316968666316976;9238;1;-3.0781385481239893;-10.237595626071336;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.65563125162115;-1.2761586253038824;-8.967632476352433;1;0;0;1;1;0;-3.1085926621448308;0;-0.4236151106854453;-3.2399677443300408;-2.8002074394309986;-2.215237102542503;-3.0644493325567166;-0.4943525490553087;-8.243354352641777;-0.4303917461617935;-3.8827037599115646;-2.966333124074149;-2.143170048523941;-2.6219417161414573;-0.4688016815309918;-6.981246593168445;-3.68973600827532;-1.3730189370110195;-0.1690195646558445;Dropout
1;1;-0.5943675301733173;9670;1;-3.0781385481239893;-10.17890105997285;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.043428108627193;-1.2761586253038824;-8.840787483612807;1;0;0;1;0;0;-3.1253769784824064;0;-0.4236151106854453;-3.472948849025565;-2.331654701367978;-1.866358411975449;-2.452860060602798;-0.4943525490553087;-3.170081135413618;-0.4303917461617935;-4.217947702357519;-2.424122124999049;-1.658854478191616;-2.0675195505190374;1.2001389291104665;-1.027287595244889;-4.896597121033111;-0.1743787505460719;0.0735312047229456;Graduate
1;1;-1.7316968666316976;9773;1;-3.0781385481239893;-10.208248343022094;-0.4478770895114957;-2.8519141796797496;-1.5940928228489972;-2.2678343946151074;-1.615168767316573;-8.949864306163224;0;0;0;1;0;1;-3.1253769784824064;0;-0.4236151106854453;-3.2399677443300408;-2.3985908068055526;-1.5174797214083948;-2.418882878657694;-0.4943525490553087;0.2121010094051557;-0.4303917461617935;-3.8827037599115646;-2.501580839152634;-1.416696693025454;-2.0849542099548173;-0.4688016815309918;0.4612021542359994;-4.405432714678196;-1.2166745648634176;0.4060604853228998;Graduate
2;39;-1.7316968666316976;8014;0;-3.0781385481239893;-10.155423233533456;-0.4478770895114957;0.5767959772749822;0.5130115222497759;-1.043428108627193;-1.2761586253038824;-8.94789006503109;0;0;0;1;0;0;-2.688984753705443;0;-0.4236151106854453;-3.2399677443300408;-2.1977824904928296;-1.5174797214083948;-2.4953315376519343;-0.4943525490553087;0.2121010094051557;-0.1382196909214829;-3.8827037599115646;-1.8044524117703635;-1.9010122633577784;-2.1616667107190715;1.2001389291104665;-4.50043034403363;-4.896597121033111;-0.1743787505460719;0.0735312047229456;Graduate
1;17;-1.7316968666316976;9254;1;-3.0781385481239893;-10.137814863703912;-0.4478770895114957;-1.1375591012023838;-3.701197167947771;-1.3495296801241716;-1.615168767316573;-8.837332561631573;0;0;0;1;1;1;-3.091808345807256;0;-0.4236151106854453;-3.2399677443300408;-2.3985908068055526;-2.215237102542503;-3.0644493325567166;-0.4943525490553087;-8.243354352641777;-0.4303917461617935;-3.8827037599115646;-2.0368285542311204;-2.143170048523941;-2.6219417161414573;-0.4688016815309918;-6.981246593168445;-4.447532520937188;-0.7997562391364795;0.3512909567534956;Dropout
1;18;-1.7316968666316976;9119;1;-3.0781385481239893;-10.061511927775882;-0.4478770895114957;-2.8519141796797496;-1.5940928228489972;-1.65563125162115;-1.954178909329264;-8.861023455217184;1;0;0;1;1;0;-3.1253769784824064;0;-0.4236151106854453;-3.472948849025565;-2.465526912243127;-2.098944205686818;-2.248996969951491;-0.4943525490553087;-6.55226328023239;-0.4303917461617935;-4.217947702357519;-2.5790395533062207;-2.143170048523941;-2.6219417161414573;-0.4688016815309918;-6.981246593168445;-4.643998283479154;-1.94628163488556;-0.5993515748440206;Dropout
1;43;-1.1630321984025074;9500;1;-3.0781385481239893;-10.120206493874369;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-2.2931890513419546;-8.866452618330554;0;0;0;1;0;0;-3.041455396794529;0;1.6492566677686613;-1.3761189067658448;-1.7961658578673834;-0.8197223402742865;-2.421006452688532;1.4906507678453047;-0.995821185172978;2.7835008614816235;-1.2007522203439345;-1.8044524117703635;-0.6902233375269665;-2.093671539463492;1.2001389291104665;-0.6020048096789214;-4.896597121033111;-0.1743787505460719;0.0735312047229456;Graduate
1;1;-1.7316968666316976;9238;1;-3.0781385481239893;-10.243465082681183;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.65563125162115;-1.954178909329264;-8.977997242296139;0;0;0;1;0;1;-3.1085926621448308;0;-0.4236151106854453;-3.2399677443300408;-2.1977824904928296;-1.6337726182640795;-2.5140189877981896;-0.4943525490553087;-1.1971415509359995;-0.4303917461617935;-3.8827037599115646;-2.346663410845464;-1.416696693025454;-2.173621905844436;-0.4688016815309918;0.4612021542359994;-3.787968889546303;-0.0701491691143375;-0.7832207064698774;Graduate
1;43;-1.7316968666316976;8014;0;-3.0781385481239893;-10.231726169461488;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.615168767316573;-9.02093698692006;0;0;0;1;0;0;-2.974318131444227;0;-0.4236151106854453;-3.2399677443300408;-2.3985908068055526;-1.7500655151197644;-2.4273771742713843;-0.4943525490553087;-2.606384111277156;-0.4303917461617935;-3.8827037599115646;-2.501580839152634;-1.416696693025454;-2.0221894364881283;-0.4688016815309918;0.4612021542359994;-4.012501189594263;-1.6857076813062235;0.1654657705358741;Dropout
1;1;1.1116264745142534;9500;1;-3.0781385481239893;-10.114337037264518;-0.4478770895114957;-2.8519141796797496;-3.701197167947771;-2.2678343946151074;-2.2931890513419546;-8.89113063248223;1;0;0;1;0;1;-3.1253769784824064;0;-0.4236151106854453;-2.774005534938992;-2.264718595930404;-1.2848939276970257;-2.3802975417740986;-0.4943525490553087;0.2121010094051557;-0.4303917461617935;-3.212215875019657;-2.346663410845464;-1.1745389078592914;-2.06024929759248;-0.4688016815309918;0.4612021542359994;-4.643998283479154;-1.94628163488556;-0.5993515748440206;Graduate
4;43;-1.7316968666316976;8014;0;-3.0781385481239893;-10.096728667434972;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.615168767316573;-8.892611313331331;0;0;0;1;0;1;-2.7729063353933205;0;0.1417135561656745;-2.5410244302434672;-2.1977824904928296;-1.1686010308413406;-2.396231424367397;-0.4943525490553087;0.2121010094051557;0.1539523643188277;-3.5474598174656107;-2.191745982538292;-1.2956178004423726;-2.131778723533309;-0.4688016815309918;0.4612021542359994;-4.180900414630234;0.3988839473284681;-0.3215918228134705;Graduate
1;7;-1.7316968666316976;9556;1;-10.007425243204253;-9.979339535238;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.615168767316573;-8.72480081709992;0;0;0;1;1;0;-2.823259284406048;0;-0.4236151106854453;-3.0069866396345164;-1.7292297524298088;-2.098944205686818;-2.452860060602798;-0.4943525490553087;-7.035432158063643;-0.4303917461617935;-3.5474598174656107;-1.9593698400775348;-2.143170048523941;-2.6219417161414573;1.2001389291104665;-6.981246593168445;-4.405432714678196;-1.2166745648634176;0.4060604853228998;Dropout
1;1;-1.7316968666316976;9773;1;-3.0781385481239893;-10.167162146753151;-0.4478770895114957;-2.8519141796797496;-1.5940928228489972;-1.3495296801241716;-1.954178909329264;-8.93110901540795;0;0;0;1;0;0;-3.1085926621448308;0;-0.4236151106854453;-3.2399677443300408;-2.3985908068055526;-1.5174797214083948;-2.4698486513205204;-0.4943525490553087;0.2121010094051557;-0.4303917461617935;-3.8827037599115646;-2.501580839152634;-1.416696693025454;-2.1407451195635083;-0.4688016815309918;0.4612021542359994;-4.180900414630234;0.3988839473284681;-0.3215918228134705;Graduate
1;17;-1.1630321984025074;9254;1;-3.0781385481239893;-10.090859210825124;-0.4478770895114957;-2.8519141796797496;-5.808301513046543;-2.2678343946151074;-2.6321991933546456;-8.88422078851976;0;0;0;1;0;1;-3.1253769784824064;0;-0.4236151106854453;-3.2399677443300408;-2.331654701367978;-1.5174797214083948;-2.489264183714963;-0.4943525490553087;0.2121010094051557;-0.4303917461617935;-3.8827037599115646;-2.2692046966918777;-1.658854478191616;-2.057058754941256;-0.4688016815309918;-2.019614094898816;-3.68973600827532;-1.3730189370110195;-0.1690195646558445;Graduate
1;1;-1.1630321984025074;9500;1;-3.0781385481239893;-10.10259812404482;-0.4478770895114957;-4.566269258157115;-3.701197167947771;-2.880037537609065;-1.2761586253038824;-8.841281043895842;1;0;0;1;0;0;-3.1085926621448308;0;-0.4236151106854453;-3.0069866396345164;-2.1977824904928296;-1.4011868245527102;-2.380375406262257;-0.4943525490553087;0.2121010094051557;-0.4303917461617935;-3.212215875019657;-2.1142872683847065;-1.2956178004423726;-2.111919816147129;-0.4688016815309918;-0.4691039391895559;-3.787968889546303;-0.0701491691143375;-0.7832207064698774;Graduate
1;1;-1.1630321984025074;9254;1;-3.0781385481239893;-10.21411779963194;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.615168767316573;-8.94640938418199;1;0;0;0;1;0;-3.07502402946968;0;-0.4236151106854453;-3.2399677443300408;-2.0639102796176805;-1.866358411975449;-2.5038258332656245;-0.4943525490553087;-4.01562667161831;-0.4303917461617935;-3.8827037599115646;-1.8819111259239487;-2.143170048523941;-2.6219417161414573;-0.4688016815309918;-6.981246593168445;-4.643998283479154;-1.94628163488556;-0.5993515748440206;Dropout
1;39;-1.7316968666316976;9085;1;-10.007425243204253;-10.096728667434972;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.2761586253038824;-8.774156845403278;0;0;0;1;1;0;-2.638631804692717;0;-0.4236151106854453;-3.2399677443300408;-2.8002074394309986;-2.215237102542503;-3.0644493325567166;-0.4943525490553087;-8.243354352641777;-0.4303917461617935;-3.8827037599115646;-2.966333124074149;-2.143170048523941;-2.6219417161414573;-0.4688016815309918;-6.981246593168445;-3.68973600827532;-1.3730189370110195;-0.1690195646558445;Dropout
1;1;-1.7316968666316976;9853;1;-3.0781385481239893;-10.167162146753151;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.615168767316573;-8.8980404764447;0;0;0;1;0;1;-3.1085926621448308;0;-0.4236151106854453;-3.2399677443300408;-2.3985908068055526;-1.5174797214083948;-2.4273771742713843;-0.4943525490553087;0.2121010094051557;-0.4303917461617935;-3.8827037599115646;-2.501580839152634;-1.416696693025454;-2.0849542099548173;-0.4688016815309918;0.4612021542359994;-4.180900414630234;0.3988839473284681;-0.3215918228134705;Graduate
1;1;-1.7316968666316976;9500;1;-3.0781385481239893;-10.043903557946336;-0.4478770895114957;-1.1375591012023838;-3.701197167947771;-2.2678343946151074;-2.6321991933546456;-8.849178008424378;0;0;0;1;0;0;-3.1253769784824064;0;-0.4236151106854453;-2.774005534938992;-2.264718595930404;-1.2848939276970257;-2.328248746442187;-0.4943525490553087;0.2121010094051557;-0.4303917461617935;-3.212215875019657;-2.346663410845464;-1.1745389078592914;-2.017516947657242;-0.4688016815309918;0.4612021542359994;-4.643998283479154;-1.94628163488556;-0.5993515748440206;Graduate
1;17;-0.5943675301733173;9238;1;-3.0781385481239893;-10.149553776923607;-0.4478770895114957;-2.8519141796797496;-3.701197167947771;-1.9617328231181288;-2.971209335367337;-8.909392362954474;1;0;0;1;0;0;-3.1253769784824064;0;-0.4236151106854453;-3.2399677443300408;-2.331654701367978;-1.5174797214083948;-2.4018942879399714;-0.4943525490553087;0.2121010094051557;-0.4303917461617935;-3.8827037599115646;-2.501580839152634;-1.416696693025454;-2.050084891083258;-0.4688016815309918;0.4612021542359994;-4.223000220889228;-1.268789355579285;0.3610712297123178;Graduate
1;1;-1.7316968666316976;9500;1;-3.0781385481239893;-10.22585671285164;-0.4478770895114957;-2.8519141796797496;-1.5940928228489972;-1.3495296801241716;-1.2761586253038824;-8.956280589842661;1;0;0;1;0;0;-3.1085926621448308;0;-0.4236151106854453;-3.0069866396345164;-2.331654701367978;-1.4011868245527102;-2.3611944779835627;-0.4943525490553087;0.2121010094051557;-0.4303917461617935;-3.212215875019657;-2.346663410845464;-1.1745389078592914;-2.004493257162904;-0.4688016815309918;0.4612021542359994;-4.405432714678196;-1.2166745648634176;0.4060604853228998;Graduate
1;16;-1.1630321984025074;9238;1;-3.0781385481239893;-10.17890105997285;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-2.573935966112086;-2.2931890513419546;-8.887182150217964;1;0;0;1;0;1;-3.1085926621448308;0;-0.4236151106854453;-3.2399677443300408;-1.8631019633049577;-1.866358411975449;-2.418882878657694;-0.4943525490553087;-4.01562667161831;-0.4303917461617935;-3.8827037599115646;-2.424122124999049;-1.416696693025454;-2.1616667107190715;-0.4688016815309918;0.4612021542359994;-4.643998283479154;-1.94628163488556;-0.5993515748440206;Graduate
1;39;-1.7316968666316976;8014;0;-3.0781385481239893;-10.21411779963194;-0.4478770895114957;-2.8519141796797496;-1.5940928228489972;-1.65563125162115;-1.954178909329264;-8.912353724652675;0;0;0;1;0;1;-3.024671080456953;0;-0.4236151106854453;-3.2399677443300408;-2.0639102796176805;-1.6337726182640795;-2.5038258332656245;-0.4943525490553087;-1.1971415509359995;-0.4303917461617935;-3.8827037599115646;-2.2692046966918777;-1.537775585608535;-2.094717619021269;-0.4688016815309918;-0.7792059703314076;-4.405432714678196;-1.2166745648634176;0.4060604853228998;Graduate
1;1;-1.7316968666316976;9500;1;-3.0781385481239893;-10.079120297605428;-0.4478770895114957;-2.8519141796797496;-1.5940928228489972;-2.573935966112086;-1.954178909329264;-8.88274010767066;0;0;0;1;0;1;-3.1253769784824064;0;-0.4236151106854453;-3.0069866396345164;-2.1977824904928296;-1.4011868245527102;-2.399062855898855;-0.4943525490553087;0.2121010094051557;-0.4303917461617935;-3.212215875019657;-2.346663410845464;-1.1745389078592914;-1.9602963958467767;-0.4688016815309918;0.4612021542359994;-4.012501189594263;-1.6857076813062235;0.1654657705358741;Graduate
1;1;-1.7316968666316976;9670;1;-3.0781385481239893;-10.149553776923607;-0.4478770895114957;-1.1375591012023838;-1.5940928228489972;-1.3495296801241716;-1.615168767316573;-8.883233667953693;0;0;0;1;0;1;-3.1085926621448308;0;-0.4236151106854453;-3.472948849025565;-2.465526912243127;-1.6337726182640795;-2.4120874424725365;-0.4943525490553087;0.2121010094051557;-0.4303917461617935;-4.217947702357519;-2.5790395533062207;-1.537775585608535;-2.027768527323468;-0.4688016815309918;0.4612021542359994;-4.643998283479154;-1.94628163488556;-0.5993515748440206;Graduate
